"","date","hour","crime","long","lat"
"61790","2018-01-20","17:00:00","ROBO A TRANSEUNTE C.V.",-99.26279,19.32293
"61793","2018-01-20","21:30:00","ROBO A TRANSEUNTE C.V.",-99.20684,19.37643
"61800","2018-01-20","19:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17507,19.39686
"61808","2018-01-20","21:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.24139,19.38202
"61813","2018-01-20","18:00:00","ROBO A NEGOCIO C.V.",-99.20428,19.36552
"61817","2018-01-20","07:30:00","ROBO A TRANSEUNTE C.V.",-99.13977,19.40268
"61819","2018-01-20","19:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15205,19.38644
"61822","2018-01-20","12:16:00","ROBO A NEGOCIO C.V.",-99.13446,19.393
"61835","2018-01-21","02:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19537,19.36584
"61841","2018-01-21","11:00:00","ROBO A TRANSEUNTE C.V.",-99.14264,19.36461
"61844","2018-01-21","13:20:00","ROBO A TRANSEUNTE S.V.",-99.19714,19.37479
"61852","2018-01-21","18:30:00","LESIONES POR ARMA DE FUEGO",-99.19304,19.39628
"61863","2018-01-21","16:30:00","ROBO A TRANSEUNTE C.V.",-99.23227,19.359
"61869","2018-01-21","20:27:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.21389,19.35817
"61872","2018-01-21","23:25:00","ROBO A TRANSEUNTE C.V.",-99.20721,19.38917
"61876","2018-01-21","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19823,19.39794
"61886","2018-01-21","22:55:00","ROBO A TRANSEUNTE C.V.",-99.2146,19.38148
"61887","2018-01-21","14:00:00","ROBO A TRANSEUNTE C.V.",-99.20439,19.3391
"61926","2018-01-22","10:30:00","ROBO A TRANSEUNTE C.V.",-99.15891,19.37878
"61949","2018-01-22","15:20:00","ROBO A CASA HABITACI'ON C.V.",-99.14957,19.38785
"61958","2018-01-22","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15921,19.37551
"61968","2018-01-22","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17709,19.38204
"61969","2018-01-22","21:07:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20302,19.3496
"61975","2018-01-22","20:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.17666,19.39362
"61989","2018-01-22","22:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18937,19.36175
"61990","2018-01-22","03:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20593,19.36649
"61993","2018-01-22","22:45:00","ROBO A TRANSEUNTE C.V.",-99.14663,19.36575
"62052","2018-01-22","03:10:00","ROBO A NEGOCIO C.V.",-99.25195,19.3801
"62053","2018-01-22","06:50:00","ROBO A NEGOCIO C.V.",-99.1757,19.38183
"62057","2018-01-23","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16842,19.36069
"62063","2018-01-23","07:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17137,19.37661
"62068","2018-01-23","09:20:00","ROBO A TRANSEUNTE C.V.",-99.16012,19.37541
"62070","2018-01-23","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19801,19.40166
"62076","2018-01-23","04:00:00","ROBO A TRANSEUNTE C.V.",-99.13939,19.38592
"62097","2018-01-23","18:15:00","ROBO A TRANSEUNTE C.V.",-99.19384,19.38993
"62104","2018-01-23","13:45:00","ROBO A TRANSEUNTE C.V.",-99.18421,19.37499
"62106","2018-01-23","20:25:00","ROBO A NEGOCIO C.V.",-99.21113,19.3769
"62108","2018-01-23","12:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.24581,19.38006
"62128","2018-01-23","20:30:00","ROBO A TRANSEUNTE C.V.",-99.15387,19.37351
"62131","2018-01-23","16:22:00","ROBO A TRANSEUNTE C.V.",-99.17518,19.35582
"62132","2018-01-23","17:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17079,19.37403
"62135","2018-01-23","20:00:00","ROBO A TRANSEUNTE C.V.",-99.20197,19.37646
"62142","2018-01-23","18:25:00","ROBO A TRANSEUNTE C.V.",-99.2233,19.34285
"62143","2018-01-23","19:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.22443,19.36196
"62145","2018-01-23","16:15:00","ROBO A TRANSEUNTE C.V.",-99.20095,19.39851
"62153","2018-01-23","21:30:00","ROBO A TRANSEUNTE S.V.",-99.14039,19.37726
"62159","2018-01-23","08:50:00","ROBO A BORDO DE METRO S.V.",-99.17891,19.37376
"62164","2018-01-23","11:30:00","ROBO A TRANSEUNTE C.V.",-99.237,19.3819
"62169","2018-01-23","23:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13989,19.37409
"62173","2018-01-23","23:05:00","ROBO A TRANSEUNTE C.V.",-99.17544,19.394
"62174","2018-01-23","19:30:00","ROBO A TRANSEUNTE C.V.",-99.19508,19.38399
"62176","2018-01-23","16:00:00","ROBO A TRANSEUNTE C.V.",-99.16315,19.3845
"62179","2018-01-23","11:15:00","ROBO A TRANSEUNTE C.V.",-99.21417,19.38034
"62185","2018-01-23","20:10:00","ROBO A TRANSEUNTE C.V.",-99.14878,19.38959
"62190","2018-01-23","16:55:00","ROBO A NEGOCIO C.V.",-99.14015,19.37885
"62193","2018-01-23","22:00:00","ROBO A TRANSEUNTE S.V.",-99.14004,19.37952
"62194","2018-01-23","20:00:00","ROBO A TRANSEUNTE C.V.",-99.17641,19.38291
"62239","2018-01-24","19:15:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14834,19.36524
"62245","2018-01-24","20:49:00","ROBO A TRANSEUNTE C.V.",-99.16587,19.39024
"62247","2018-01-24","21:20:00","ROBO A NEGOCIO C.V.",-99.25418,19.35965
"62259","2018-01-24","19:10:00","ROBO A BORDO DE METRO C.V.",-99.16455,19.37073
"62262","2018-01-24","20:40:00","ROBO A TRANSEUNTE C.V.",-99.21353,19.37119
"62269","2018-01-24","21:00:00","ROBO A TRANSEUNTE C.V.",-99.24485,19.35731
"62301","2018-01-24","15:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22216,19.387
"62303","2018-01-24","17:00:00","ROBO A TRANSEUNTE C.V.",-99.25713,19.35743
"62312","2018-01-24","17:10:00","ROBO A NEGOCIO C.V.",-99.14067,19.35948
"62318","2018-01-24","10:00:00","ROBO A TRANSEUNTE C.V.",-99.18454,19.38397
"62334","2018-01-25","02:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15643,19.40185
"62335","2018-01-25","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1561,19.39554
"62336","2018-01-25","03:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14886,19.39992
"62337","2018-01-25","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15106,19.39602
"62338","2018-01-25","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15215,19.3723
"62381","2018-01-25","17:00:00","ROBO A NEGOCIO C.V.",-99.1885,19.37254
"62386","2018-01-25","08:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18799,19.3423
"62390","2018-01-25","10:00:00","ROBO A TRANSEUNTE C.V.",-99.24173,19.38331
"62399","2018-01-25","20:30:00","ROBO A TRANSEUNTE C.V.",-99.20196,19.3759
"62406","2018-01-25","20:30:00","ROBO A TRANSEUNTE C.V.",-99.14972,19.38129
"62432","2018-01-25","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1921,19.37073
"62435","2018-01-25","18:10:00","ROBO A TRANSEUNTE C.V.",-99.20583,19.38187
"62445","2018-01-25","20:30:00","ROBO A TRANSEUNTE C.V.",-99.14517,19.38796
"62454","2018-01-25","12:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15603,19.39598
"62455","2018-01-25","23:00:00","ROBO A TRANSEUNTE C.V.",-99.14796,19.37675
"62465","2018-01-25","13:20:00","ROBO A TRANSEUNTE C.V.",-99.21236,19.37943
"62467","2018-01-25","14:30:00","ROBO A CASA HABITACI'ON C.V.",-99.21136,19.38726
"62473","2018-01-25","18:50:00","ROBO A NEGOCIO C.V.",-99.21255,19.37817
"62474","2018-01-25","15:00:00","ROBO A TRANSEUNTE C.V.",-99.15315,19.35787
"62477","2018-01-25","21:15:00","ROBO A NEGOCIO C.V.",-99.13973,19.38135
"62479","2018-01-25","21:02:00","ROBO A NEGOCIO C.V.",-99.16664,19.37105
"62480","2018-01-25","20:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19815,19.33043
"62493","2018-01-26","06:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15427,19.37253
"62494","2018-01-26","07:00:00","ROBO A TRANSEUNTE C.V.",-99.15122,19.36232
"62495","2018-01-26","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16842,19.36069
"62522","2018-01-26","17:13:00","ROBO A NEGOCIO C.V.",-99.1377,19.39478
"62524","2018-01-26","12:30:00","ROBO A TRANSEUNTE C.V.",-99.21109,19.37691
"62547","2018-01-26","20:50:00","ROBO A NEGOCIO C.V.",-99.13997,19.39741
"62548","2018-01-26","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1958,19.34257
"62564","2018-01-26","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15596,19.38295
"62569","2018-01-26","22:00:00","ROBO A TRANSEUNTE C.V.",-99.17938,19.39253
"62571","2018-01-26","23:31:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.21572,19.37414
"62572","2018-01-26","22:30:00","ROBO A TRANSEUNTE C.V.",-99.18696,19.38819
"62574","2018-01-26","16:45:00","ROBO A TRANSEUNTE C.V.",-99.20422,19.39507
"62607","2018-01-26","22:30:00","ROBO A TRANSEUNTE C.V.",-99.20048,19.3417
"62613","2018-01-26","15:30:00","ROBO A TRANSEUNTE C.V.",-99.16402,19.37182
"62627","2018-01-26","18:00:00","ROBO A TRANSEUNTE C.V.",-99.17065,19.36144
"62630","2018-01-26","19:00:00","ROBO A TRANSEUNTE C.V.",-99.22871,19.38383
"62634","2018-01-26","00:30:00","ROBO A TRANSEUNTE C.V.",-99.19094,19.39112
"62645","2018-01-26","22:20:00","ROBO A NEGOCIO C.V.",-99.19588,19.36484
"62646","2018-01-26","22:30:00","ROBO A NEGOCIO C.V.",-99.23886,19.38218
"62648","2018-01-26","00:30:00","ROBO A TRANSEUNTE C.V.",-99.15249,19.39022
"62653","2018-01-26","03:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16108,19.39307
"62660","2018-01-27","04:15:00","ROBO A TRANSEUNTE C.V.",-99.21879,19.3493
"62665","2018-01-27","01:37:00","LESIONES POR ARMA DE FUEGO",-99.18204,19.38736
"62674","2018-01-27","12:40:00","ROBO A TRANSEUNTE C.V.",-99.18808,19.37308
"62703","2018-01-27","17:47:00","ROBO A BORDO DE MICROBUS C.V.",-99.14982,19.36129
"62712","2018-01-27","18:48:00","ROBO A TRANSEUNTE C.V.",-99.18088,19.36832
"62713","2018-01-27","21:40:00","LESIONES POR ARMA DE FUEGO",-99.21412,19.32509
"62716","2018-01-27","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13813,19.37173
"62754","2018-01-27","15:43:00","ROBO A TRANSEUNTE C.V.",-99.15902,19.38557
"62778","2018-01-27","23:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15567,19.39934
"62779","2018-01-27","17:00:00","ROBO A TRANSEUNTE C.V.",-99.21612,19.35326
"62781","2018-01-27","02:57:00","ROBO A NEGOCIO C.V.",-99.2045,19.3743
"62791","2018-01-28","03:55:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19328,19.33682
"62795","2018-01-28","08:20:00","ROBO A NEGOCIO C.V.",-99.1658,19.36906
"62802","2018-01-28","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.13638,19.38863
"62803","2018-01-28","12:00:00","ROBO A NEGOCIO C.V.",-99.18729,19.34751
"62823","2018-01-28","22:50:00","ROBO A NEGOCIO C.V.",-99.21779,19.33924
"62824","2018-01-28","22:54:00","LESIONES POR ARMA DE FUEGO",-99.1559,19.36208
"62826","2018-01-28","10:40:00","LESIONES POR ARMA DE FUEGO",-99.26123,19.36704
"62850","2018-01-28","22:00:00","LESIONES POR ARMA DE FUEGO",-99.1558,19.36206
"62859","2018-01-28","09:00:00","ROBO A TRANSEUNTE C.V.",-99.26247,19.32186
"62862","2018-01-28","19:00:00","ROBO A TRANSEUNTE S.V.",-99.16151,19.38481
"62865","2018-01-28","00:02:00","ROBO A NEGOCIO C.V.",-99.13605,19.38745
"62866","2018-01-28","16:40:00","ROBO A NEGOCIO C.V.",-99.21451,19.37088
"62895","2018-01-29","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20187,19.33604
"62922","2018-01-29","10:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18617,19.34969
"62924","2018-01-29","18:10:00","ROBO A TRANSEUNTE C.V.",-99.221,19.37735
"62928","2018-01-29","22:40:00","ROBO A TRANSEUNTE C.V.",-99.16837,19.38638
"62931","2018-01-29","20:30:00","ROBO A NEGOCIO C.V.",-99.28601,19.32484
"62936","2018-01-29","22:30:00","ROBO A TRANSEUNTE C.V.",-99.18747,19.39344
"62953","2018-01-29","00:55:00","ROBO A TRANSEUNTE C.V.",-99.13847,19.38833
"62956","2018-01-29","12:00:00","ROBO A BORDO DE METRO S.V.",-99.21049,19.39146
"62961","2018-01-29","17:45:00","ROBO A TRANSEUNTE C.V.",-99.20541,19.39942
"62972","2018-01-29","21:00:00","ROBO A TRANSEUNTE C.V.",-99.14493,19.40351
"62983","2018-01-29","05:00:00","ROBO A TRANSEUNTE C.V.",-99.20246,19.37537
"62990","2018-01-29","11:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18742,19.37263
"62994","2018-01-29","19:30:00","ROBO A TRANSEUNTE C.V.",-99.15943,19.38132
"62996","2018-01-29","00:01:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22699,19.37933
"62999","2018-01-29","09:50:00","ROBO A NEGOCIO C.V.",-99.23886,19.38218
"63003","2018-01-29","12:00:00","ROBO A NEGOCIO C.V.",-99.20842,19.37288
"63016","2018-01-30","02:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14306,19.39564
"63024","2018-01-30","08:15:00","ROBO A TRANSEUNTE C.V.",-99.24849,19.36297
"63038","2018-01-30","10:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20599,19.35878
"63040","2018-01-30","15:00:00","ROBO A TRANSEUNTE C.V.",-99.14785,19.35858
"63049","2018-01-30","09:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16852,19.37841
"63053","2018-01-30","13:30:00","ROBO A TRANSEUNTE C.V.",-99.14938,19.37301
"63059","2018-01-30","18:50:00","ROBO A TRANSEUNTE C.V.",-99.15155,19.39905
"63067","2018-01-30","19:30:00","ROBO A TRANSEUNTE C.V.",-99.1867,19.36442
"63068","2018-01-30","10:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19219,19.38973
"63081","2018-01-30","23:00:00","HOMICIDIO DOLOSO",-99.23268,19.35879
"63087","2018-01-30","12:05:00","ROBO A REPARTIDOR C.V.",-99.25275,19.35612
"63089","2018-01-30","15:05:00","ROBO A REPARTIDOR C.V.",-99.21839,19.37713
"63090","2018-01-30","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.2115,19.37421
"63092","2018-01-30","20:00:00","ROBO A REPARTIDOR C.V.",-99.25651,19.35638
"63095","2018-01-30","19:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.23393,19.36928
"63104","2018-01-30","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.26642,19.32056
"63117","2018-01-30","20:00:00","ROBO A TRANSEUNTE C.V.",-99.2119,19.39382
"63125","2018-01-30","08:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25859,19.36887
"63127","2018-01-30","22:00:00","ROBO A BORDO DE MICROBUS C.V.",-99.20847,19.39053
"63131","2018-01-30","08:10:00","ROBO A NEGOCIO C.V.",-99.22395,19.38636
"63143","2018-01-30","18:50:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19777,19.36505
"63148","2018-01-31","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20997,19.37669
"63151","2018-01-31","09:15:00","ROBO A TRANSEUNTE C.V.",-99.16422,19.37051
"63157","2018-01-31","12:00:00","ROBO A TRANSEUNTE C.V.",-99.14957,19.36276
"63175","2018-01-31","13:40:00","ROBO A REPARTIDOR C.V.",-99.24582,19.35594
"63189","2018-01-31","15:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18678,19.37216
"63196","2018-01-31","18:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17815,19.35694
"63198","2018-01-31","15:30:00","ROBO A TRANSEUNTE C.V.",-99.15603,19.39598
"63208","2018-01-31","15:00:00","ROBO A BORDO DE METRO S.V.",-99.16493,19.37064
"63209","2018-01-31","21:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.27737,19.33373
"63225","2018-01-31","21:00:00","ROBO A NEGOCIO C.V.",-99.1815,19.36575
"63239","2018-01-31","22:30:00","ROBO A TRANSEUNTE C.V.",-99.16319,19.3748
"63247","2018-01-31","19:50:00","ROBO A TRANSEUNTE S.V.",-99.17352,19.3904
"63255","2018-01-31","22:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20042,19.37357
"63261","2018-01-31","08:30:00","ROBO A TRANSEUNTE C.V.",-99.13537,19.39833
"63262","2018-01-31","13:20:00","ROBO A TRANSEUNTE C.V.",-99.21746,19.38135
"63279","2018-01-31","20:45:00","ROBO A NEGOCIO C.V.",-99.13852,19.38774
"63282","2018-01-31","21:00:00","VIOLACION",-99.2264792434413,19.3509848001244
"63294","2018-02-01","10:10:00","ROBO A NEGOCIO C.V.",-99.23835,19.38237
"63317","2018-02-01","10:00:00","ROBO A BORDO DE METRO S.V.",-99.17267,19.37236
"63318","2018-02-01","12:40:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18607,19.3704
"63339","2018-02-01","12:20:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15873,19.35956
"63350","2018-02-01","21:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19341,19.38013
"63359","2018-02-01","13:00:00","ROBO A TRANSEUNTE C.V.",-99.16879,19.37417
"63360","2018-02-01","22:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18908,19.36467
"63375","2018-02-01","08:50:00","ROBO A BORDO DE METRO S.V.",-99.1858,19.39156
"63379","2018-02-01","21:30:00","ROBO A TRANSEUNTE C.V.",-99.19911,19.3985
"63380","2018-02-01","19:00:00","ROBO A BORDO DE METRO S.V.",-99.18579,19.39166
"63384","2018-02-01","20:30:00","ROBO A TRANSEUNTE C.V.",-99.19901,19.39788
"63386","2018-02-01","21:30:00","ROBO A TRANSEUNTE C.V.",-99.1807,19.37701
"63393","2018-02-01","20:55:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19052,19.3503
"63396","2018-02-01","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.17821,19.35794
"63402","2018-02-01","11:00:00","ROBO A NEGOCIO C.V.",-99.25489,19.35933
"63420","2018-02-01","20:50:00","ROBO A TRANSEUNTE C.V.",-99.18206,19.35654
"63424","2018-02-01","18:30:00","ROBO A TRANSEUNTE C.V.",-99.17798,19.37661
"63428","2018-02-01","22:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19502,19.37564
"63430","2018-02-01","18:50:00","ROBO A TRANSEUNTE C.V.",-99.15029,19.39546
"63434","2018-02-01","15:20:00","ROBO A TRANSEUNTE C.V.",-99.14718,19.3867
"63453","2018-02-02","09:10:00","ROBO A TRANSEUNTE C.V.",-99.20942,19.3777
"63456","2018-02-02","05:40:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20039,19.33857
"63485","2018-02-02","12:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.20301,19.3342
"63491","2018-02-02","08:00:00","ROBO A TRANSEUNTE S.V.",-99.16514,19.37068
"63497","2018-02-02","16:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19622,19.3784
"63502","2018-02-02","17:50:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14192,19.39755
"63506","2018-02-02","16:30:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.19633,19.34113
"63507","2018-02-02","20:05:00","LESIONES POR ARMA DE FUEGO",-99.18562,19.35783
"63522","2018-02-02","20:00:00","LESIONES POR ARMA DE FUEGO",-99.18653,19.37648
"63538","2018-02-02","22:40:00","ROBO A TRANSEUNTE C.V.",-99.15452,19.3727
"63542","2018-02-02","11:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18471,19.34648
"63552","2018-02-02","22:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.19645,19.38769
"63559","2018-02-02","23:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.18029,19.39377
"63566","2018-02-02","07:45:00","ROBO A BORDO DE METRO S.V.",-99.18577,19.39176
"63574","2018-02-02","18:30:00","ROBO A BORDO DE METRO S.V.",-99.16303,19.36497
"63575","2018-02-02","19:20:00","ROBO A BORDO DE METRO S.V.",-99.18733,19.3791
"63580","2018-02-02","12:00:00","ROBO A TRANSEUNTE C.V.",-99.14891,19.36194
"63583","2018-02-02","19:00:00","ROBO A TRANSEUNTE C.V.",-99.15646,19.39078
"63585","2018-02-02","23:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14894,19.35984
"63591","2018-02-02","13:00:00","LESIONES POR ARMA DE FUEGO",-99.17063,19.36137
"63598","2018-02-03","00:01:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15486,19.40095
"63606","2018-02-03","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14988,19.3805
"63610","2018-02-03","09:40:00","ROBO A NEGOCIO C.V.",-99.15033,19.36402
"63635","2018-02-03","16:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.15198,19.40146
"63642","2018-02-03","05:00:00","ROBO A TRANSEUNTE C.V.",-99.22323,19.38255
"63648","2018-02-03","21:10:00","ROBO A TRANSEUNTE C.V.",-99.23877,19.39242
"63672","2018-02-03","03:00:00","ROBO A NEGOCIO C.V.",-99.15099,19.397
"63684","2018-02-03","07:15:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.14076,19.38858
"63690","2018-02-03","23:37:00","ROBO A NEGOCIO C.V.",-99.15449,19.38682
"63697","2018-02-03","15:30:00","ROBO A TRANSEUNTE C.V.",-99.13802,19.38475
"63702","2018-02-03","20:30:00","ROBO A TRANSEUNTE C.V.",-99.23237,19.3815
"63706","2018-02-03","03:00:00","VIOLACION",-99.2863593672612,19.3323678358468
"63708","2018-02-03","19:00:00","VIOLACION",-99.2133509070957,19.3798770471536
"63715","2018-02-04","04:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14055,19.36462
"63719","2018-02-04","11:25:00","ROBO A TRANSEUNTE C.V.",-99.23113,19.35941
"63722","2018-02-04","07:00:00","ROBO A TRANSEUNTE C.V.",-99.22554,19.36488
"63724","2018-02-04","09:00:00","ROBO A TRANSEUNTE C.V.",-99.17876,19.37842
"63732","2018-02-04","19:28:00","ROBO A TRANSEUNTE C.V.",-99.25216,19.32996
"63738","2018-02-04","20:45:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14153,19.39763
"63745","2018-02-04","20:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16591,19.36888
"63746","2018-02-04","06:15:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1452,19.39657
"63755","2018-02-04","15:00:00","ROBO A TRANSEUNTE C.V.",-99.21604,19.38861
"63756","2018-02-04","17:15:00","ROBO A TRANSEUNTE C.V.",-99.20407,19.35975
"63766","2018-02-04","13:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.25566,19.37669
"63779","2018-02-04","13:05:00","ROBO A NEGOCIO C.V.",-99.18624,19.3877
"63800","2018-02-05","06:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.18974,19.36472
"63822","2018-02-05","19:37:00","ROBO A TRANSEUNTE C.V.",-99.20447,19.36727
"63827","2018-02-05","18:00:00","LESIONES POR ARMA DE FUEGO",-99.20695,19.37282
"63852","2018-02-05","12:00:00","ROBO A TRANSEUNTE C.V.",-99.1799,19.37467
"63857","2018-02-05","18:30:00","ROBO A TRANSEUNTE C.V.",-99.16188,19.37694
"63864","2018-02-05","22:00:00","ROBO A TRANSEUNTE C.V.",-99.14956,19.38987
"63865","2018-02-05","19:00:00","ROBO A TRANSEUNTE C.V.",-99.24611,19.38059
"63868","2018-02-05","20:30:00","ROBO A TRANSEUNTE C.V.",-99.16307,19.38906
"63873","2018-02-05","22:53:00","ROBO A NEGOCIO C.V.",-99.15421,19.36625
"63874","2018-02-05","20:15:00","ROBO A NEGOCIO C.V.",-99.1401,19.39948
"63876","2018-02-05","13:50:00","ROBO A NEGOCIO C.V.",-99.17336,19.36947
"63880","2018-02-05","14:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.22436,19.37406
"63891","2018-02-06","06:40:00","ROBO A NEGOCIO C.V.",-99.15112,19.39001
"63892","2018-02-06","06:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14156,19.39912
"63893","2018-02-06","05:45:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1558,19.38946
"63894","2018-02-06","06:45:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.15198,19.40201
"63910","2018-02-06","08:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.26609,19.31578
"63928","2018-02-06","15:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.20488,19.34102
"63932","2018-02-06","15:50:00","ROBO A TRANSEUNTE S.V.",-99.16463,19.36858
"63940","2018-02-06","10:00:00","ROBO A REPARTIDOR C.V.",-99.20991,19.37389
"63959","2018-02-06","23:30:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.14247,19.36555
"63961","2018-02-06","20:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1455,19.36042
"63962","2018-02-06","15:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.1471,19.36463
"63966","2018-02-06","21:15:00","ROBO A NEGOCIO C.V.",-99.15024,19.37065
"63975","2018-02-06","16:45:00","ROBO A TRANSEUNTE C.V.",-99.21645,19.38726
"63983","2018-02-06","20:00:00","ROBO A TRANSEUNTE C.V.",-99.15596,19.38295
"64001","2018-02-06","21:30:00","ROBO A TRANSEUNTE C.V.",-99.15432,19.39821
"64011","2018-02-06","21:30:00","ROBO A TRANSEUNTE C.V.",-99.18376,19.39119
"64021","2018-02-06","21:50:00","ROBO A TRANSEUNTE C.V.",-99.16534,19.37246
"64028","2018-02-06","09:16:00","ROBO A TRANSEUNTE C.V.",-99.17762,19.39139
"64030","2018-02-06","07:00:00","ROBO DE VEHICULO AUTOMOTOR C.V.",-99.1595,19.37075
"64044","2018-02-07","07:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16765,19.36082
"64045","2018-02-07","05:00:00","ROBO DE VEHICULO AUTOMOTOR S.V.",-99.16941,19.36096
